Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_14_Left_37,VPWR,li1,6.2100,51.6800,1.799901
PHY_EDGE_ROW_13_Left_36,VPWR,li1,6.2100,46.2400,1.799832
PHY_EDGE_ROW_12_Left_35,VPWR,li1,6.2100,46.2400,1.799832
PHY_EDGE_ROW_11_Left_34,VPWR,li1,6.2100,40.8000,1.799809
PHY_EDGE_ROW_10_Left_33,VPWR,li1,6.2100,40.8000,1.799809
PHY_EDGE_ROW_9_Left_32,VPWR,li1,6.2100,35.3600,1.799882
PHY_EDGE_ROW_8_Left_31,VPWR,li1,6.2100,35.3600,1.799882
PHY_EDGE_ROW_7_Left_30,VPWR,li1,6.2100,29.9200,1.799880
PHY_EDGE_ROW_6_Left_29,VPWR,li1,6.2100,29.9200,1.799880
PHY_EDGE_ROW_5_Left_28,VPWR,li1,6.2100,24.4800,1.799812
PHY_EDGE_ROW_4_Left_27,VPWR,li1,6.2100,24.4800,1.799812
PHY_EDGE_ROW_3_Left_26,VPWR,li1,6.2100,19.0400,1.799874
PHY_EDGE_ROW_2_Left_25,VPWR,li1,6.2100,19.0400,1.799874
PHY_EDGE_ROW_1_Left_24,VPWR,li1,6.2100,13.6000,1.799899
PHY_EDGE_ROW_0_Left_23,VPWR,li1,6.2100,13.6000,1.799899
PHY_EDGE_ROW_22_Right_22,VPWR,li1,67.8500,73.4400,1.799774
PHY_EDGE_ROW_21_Right_21,VPWR,li1,67.8500,68.0000,1.799768
PHY_EDGE_ROW_20_Right_20,VPWR,li1,67.8500,68.0000,1.799768
PHY_EDGE_ROW_19_Right_19,VPWR,li1,67.8500,62.5600,1.799780
PHY_EDGE_ROW_18_Right_18,VPWR,li1,67.8500,62.5600,1.799780
PHY_EDGE_ROW_17_Right_17,VPWR,li1,67.8500,57.1200,1.799586
PHY_EDGE_ROW_16_Right_16,VPWR,li1,67.8500,57.1200,1.799586
PHY_EDGE_ROW_15_Right_15,VPWR,li1,67.8500,51.6800,1.799749
PHY_EDGE_ROW_14_Right_14,VPWR,li1,67.8500,51.6800,1.799749
PHY_EDGE_ROW_13_Right_13,VPWR,li1,67.8500,46.2400,1.799659
PHY_EDGE_ROW_12_Right_12,VPWR,li1,67.8500,46.2400,1.799659
PHY_EDGE_ROW_11_Right_11,VPWR,li1,67.8500,40.8000,1.799614
PHY_EDGE_ROW_10_Right_10,VPWR,li1,67.8500,40.8000,1.799614
PHY_EDGE_ROW_9_Right_9,VPWR,li1,67.8500,35.3600,1.799626
PHY_EDGE_ROW_8_Right_8,VPWR,li1,67.8500,35.3600,1.799626
PHY_EDGE_ROW_7_Right_7,VPWR,li1,67.8500,29.9200,1.799675
PHY_EDGE_ROW_6_Right_6,VPWR,li1,67.8500,29.9200,1.799675
PHY_EDGE_ROW_5_Right_5,VPWR,li1,67.8500,24.4800,1.799593
PHY_EDGE_ROW_4_Right_4,VPWR,li1,67.8500,24.4800,1.799593
PHY_EDGE_ROW_3_Right_3,VPWR,li1,67.8500,19.0400,1.799706
PHY_EDGE_ROW_2_Right_2,VPWR,li1,67.8500,19.0400,1.799706
PHY_EDGE_ROW_1_Right_1,VPWR,li1,67.8500,13.6000,1.799780
PHY_EDGE_ROW_0_Right_0,VPWR,li1,67.8500,13.6000,1.799780
_146_,VPWR,li1,38.8700,35.3600,1.799728
_145_,VPWR,li1,38.4100,46.2400,1.799739
_144_,VPWR,li1,51.7500,51.6800,1.799773
_143_,VPWR,li1,48.9900,29.9200,1.799712
_142_,VPWR,li1,62.3300,35.3600,1.799628
_141_,VPWR,li1,62.3300,46.2400,1.799659
_140_,VPWR,li1,26.4500,13.6000,1.799874
_139_,VPWR,li1,46.2300,13.6000,1.799799
_138_,VPWR,li1,25.9900,62.5600,1.799901
_137_,VPWR,li1,35.6500,19.0400,1.799797
_136_,VPWR,li1,62.3300,62.5600,1.799780
_135_,VPWR,li1,13.1100,62.5600,1.799920
_134_,VPWR,li1,13.5700,29.9200,1.799880
_133_,VPWR,li1,13.1100,46.2400,1.799832
_132_,VPWR,li1,25.9900,19.0400,1.799863
_131_,VPWR,li1,13.1100,40.8000,1.799809
_130_,VPWR,li1,36.5700,57.1200,1.799709
_129_,VPWR,li1,54.9700,19.0400,1.799715
_128_,VPWR,li1,13.1100,51.6800,1.799902
_127_,VPWR,li1,13.1100,68.0000,1.799881
_126_,VPWR,li1,17.7100,19.0400,1.799882
_125_,VPWR,li1,42.5500,62.5600,1.799827
_124_,VPWR,li1,49.4500,68.0000,1.799781
_123_,VPWR,li1,62.3300,62.5600,1.799780
_122_,VPWR,li1,37.0300,68.0000,1.799807
_121_,VPWR,li1,13.1100,24.4800,1.799813
_120_,VPWR,li1,62.3300,19.0400,1.799706
_119_,VPWR,li1,11.7300,19.0400,1.799874
_118_,VPWR,li1,59.1100,68.0000,1.799768
_117_,VPWR,li1,45.3100,19.0400,1.799748
_116_,VPWR,li1,62.3300,24.4800,1.799594
_115_,VPWR,li1,33.8100,29.9200,1.799799
_114_,VPWR,li1,17.2500,51.6800,1.799906
_113_,VPWR,li1,27.3700,51.6800,1.799876
_112_,VPWR,li1,23.2300,35.3600,1.799861
_111_,VPWR,li1,26.4500,68.0000,1.799848
_110_,VPWR,li1,25.9900,46.2400,1.799823
_109_,VPWR,li1,26.4500,29.9200,1.799849
_108_,VPWR,li1,37.4900,46.2400,1.799739
_107_,VPWR,li1,42.5500,46.2400,1.799709
_106_,VPWR,li1,47.3800,46.2400,1.799692
_105_,VPWR,li1,41.1700,40.8000,1.799647
_104_,VPWR,li1,51.7500,51.6800,1.799773
_103_,VPWR,li1,52.2100,46.2400,1.799674
_102_,VPWR,li1,49.4500,46.2400,1.799682
_101_,VPWR,li1,54.5100,46.2400,1.799670
_100_,VPWR,li1,51.9800,46.2400,1.799674
_099_,VPWR,li1,55.4300,29.9200,1.799688
_098_,VPWR,li1,48.9900,40.8000,1.799629
_097_,VPWR,li1,54.0500,40.8000,1.799620
_096_,VPWR,li1,51.2900,35.3600,1.799651
_095_,VPWR,li1,46.6900,35.3600,1.799687
_094_,VPWR,li1,56.3500,29.9200,1.799688
_093_,VPWR,li1,43.4700,40.8000,1.799641
_092_,VPWR,li1,58.1900,46.2400,1.799666
_091_,VPWR,li1,28.2900,13.6000,1.799865
_090_,VPWR,li1,46.6900,13.6000,1.799799
_089_,VPWR,li1,25.5300,62.5600,1.799901
_088_,VPWR,li1,34.7300,13.6000,1.799836
_087_,VPWR,li1,62.3300,68.0000,1.799768
_086_,VPWR,li1,10.8100,62.5600,1.799920
_085_,VPWR,li1,10.8100,29.9200,1.799880
_084_,VPWR,li1,10.8100,40.8000,1.799809
_083_,VPWR,li1,29.2100,19.0400,1.799834
_082_,VPWR,li1,10.8100,35.3600,1.799882
_081_,VPWR,li1,35.1900,62.5600,1.799857
_080_,VPWR,li1,54.5100,13.6000,1.799787
_079_,VPWR,li1,10.3500,51.6800,1.799901
_078_,VPWR,li1,10.8100,68.0000,1.799881
_077_,VPWR,li1,17.2500,13.6000,1.799904
_076_,VPWR,li1,42.0900,68.0000,1.799795
_075_,VPWR,li1,48.0700,68.0000,1.799781
_074_,VPWR,li1,62.3300,57.1200,1.799586
_073_,VPWR,li1,37.0300,68.0000,1.799807
_072_,VPWR,li1,10.8100,19.0400,1.799874
_071_,VPWR,li1,62.3300,19.0400,1.799706
_070_,VPWR,li1,10.8100,13.6000,1.799900
_069_,VPWR,li1,54.9700,62.5600,1.799795
_068_,VPWR,li1,46.6900,19.0400,1.799740
_067_,VPWR,li1,62.3300,13.6000,1.799780
_066_,VPWR,li1,31.9700,35.3600,1.799785
_065_,VPWR,li1,14.4900,57.1200,1.799854
_064_,VPWR,li1,25.0700,51.6800,1.799889
_063_,VPWR,li1,20.9300,35.3600,1.799886
_062_,VPWR,li1,26.4500,73.4400,1.799893
_061_,VPWR,li1,23.6900,46.2400,1.799844
_060_,VPWR,li1,26.4500,29.9200,1.799849
_059_,VPWR,li1,58.4200,40.8000,1.799617
_058_,VPWR,li1,61.1800,40.8000,1.799615
_057_,VPWR,li1,54.5100,40.8000,1.799620
_056_,VPWR,li1,45.3100,46.2400,1.799701
_055_,VPWR,li1,51.2900,40.8000,1.799625
_054_,VPWR,li1,58.1900,29.9200,1.799683
