Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_16_Left_39,VGND,li1,6.2100,54.4000,0.000140
PHY_EDGE_ROW_15_Left_38,VGND,li1,6.2100,54.4000,0.000140
PHY_EDGE_ROW_14_Left_37,VGND,li1,6.2100,48.9600,0.000183
PHY_EDGE_ROW_13_Left_36,VGND,li1,6.2100,48.9600,0.000183
PHY_EDGE_ROW_12_Left_35,VGND,li1,6.2100,43.5200,0.000166
PHY_EDGE_ROW_11_Left_34,VGND,li1,6.2100,43.5200,0.000166
PHY_EDGE_ROW_10_Left_33,VGND,li1,6.2100,38.0800,0.000157
PHY_EDGE_ROW_9_Left_32,VGND,li1,6.2100,38.0800,0.000157
PHY_EDGE_ROW_8_Left_31,VGND,li1,6.2100,32.6400,0.000148
PHY_EDGE_ROW_7_Left_30,VGND,li1,6.2100,32.6400,0.000148
PHY_EDGE_ROW_6_Left_29,VGND,li1,6.2100,27.2000,0.000180
